0 3 12 -82.758620689655 -79.310344827586 20 0 0 400
0 3 13 -89.655172413793 -79.310344827586 20 0 0 400
0 3 14 -96.551724137931 -79.310344827586 20 0 0 400
0 3 15 -103.44827586207 -79.310344827586 20 0 0 400
0 3 16 -110.34482758621 -79.310344827586 20 0 0 400
0 3 17 -117.24137931034 -79.310344827586 20 0 0 400
0 3 18 -124.13793103448 -79.310344827586 20 0 0 400
0 3 19 -131.03448275862 -79.310344827586 20 0 0 400
0 3 20 -137.93103448276 -79.310344827586 20 0 0 400
0 3 21 -144.8275862069 -79.310344827586 20 0 0 400
0 3 22 -151.72413793103 -79.310344827586 20 0 0 400
0 3 23 -158.62068965517 -79.310344827586 20 0 0 400
0 3 24 -165.51724137931 -79.310344827586 20 0 0 400
0 3 25 -172.41379310345 -79.310344827586 20 0 0 400
0 3 26 -179.31034482759 -79.310344827586 20 0 0 400
0 3 27 -186.20689655172 -79.310344827586 20 0 0 400
0 3 28 -193.10344827586 -79.310344827586 20 0 0 400
0 3 29 -200 -79.310344827586 20 0 0 400

0 4 0 0 -72.413793103448 20 0 0 400
0 4 1 -6.8965517241379 -72.413793103448 20 0 0 400
0 4 2 -13.793103448276 -72.413793103448 20 0 0 400
0 4 3 -20.689655172414 -72.413793103448 20 0 0 400
0 4 4 -27.586206896552 -72.413793103448 20 0 0 400
0 4 5 -34.48275862069 -72.413793103448 20 0 0 400
0 4 6 -41.379310344828 -72.413793103448 20 0 0 400
0 4 7 -48.275862068966 -72.413793103448 20 0 0 400
0 4 8 -55.172413793103 -72.413793103448 20 0 0 400
0 4 9 -62.068965517241 -72.413793103448 20 0 0 400
0 4 10 -68.965517241379 -72.413793103448 20 0 0 400
0 4 11 -75.862068965517 -72.413793103448 20 0 0 400
0 4 12 -82.758620689655 -72.413793103448 20 0 0 400
0 4 13 -89.655172413793 -72.413793103448 20 0 0 400
0 4 14 -96.551724137931 -72.413793103448 20 0 0 400
0 4 15 -103.44827586207 -72.413793103448 20 0 0 400
0 4 16 -110.34482758621 -72.413793103448 20 0 0 400
0 4 17 -117.24137931034 -72.413793103448 20 0 0 400
0 4 18 -124.13793103448 -72.413793103448 20 0 0 400
0 4 19 -131.03448275862 -72.413793103448 20 0 0 400
0 4 20 -137.93103448276 -72.413793103448 20 0 0 400
0 4 21 -144.8275862069 -72.413793103448 20 0 0 400
0 4 22 -151.72413793103 -72.413793103448 20 0 0 400
0 4 23 -158.62068965517 -72.413793103448 20 0 0 400
0 4 24 -165.51724137931 -72.413793103448 20 0 0 400
0 4 25 -172.41379310345 -72.413793103448 20 0 0 400
0 4 26 -179.31034482759 -72.413793103448 20 0 0 400
0 4 27 -186.20689655172 -72.413793103448 20 0 0 400
0 4 28 -193.10344827586 -72.413793103448 20 0 0 400
0 4 29 -200 -72.413793103448 20 0 0 400

0 5 0 0 -65.51724137931 20 0 0 400
0 5 1 -6.8965517241379 -65.51724137931 20 0 0 400
0 5 2 -13.793103448276 -65.51724137931 20 0 0 400
0 5 3 -20.689655172414 -65.51724137931 20 0 0 400
0 5 4 -27.586206896552 -65.51724137931 20 0 0 400
0 5 5 -34.48275862069 -65.51724137931 20 0 0 400
0 5 6 -41.379310344828 -65.51724137931 20 0 0 400
0 5 7 -48.275862068966 -65.51724137931 20 0 0 400
0 5 8 -55.172413793103 -65.51724137931 20 0 0 400
0 5 9 -62.068965517241 -65.51724137931 20 0 0 400
0 5 10 -68.965517241379 -65.51724137931 20 0 0 400
0 5 11 -75.862068965517 -65.51724137931 20 0 0 400
0 5 12 -82.758620689655 -65.51724137931 20 0 0 400
0 5 13 -89.655172413793 -65.51724137931 20 0 0 400
0 5 14 -96.551724137931 -65.51724137931 20 0 0 400
0 5 15 -103.44827586207 -65.51724137931 20 0 0 400
0 5 16 -110.34482758621 -65.51724137931 20 0 0 400
0 5 17 -117.24137931034 -65.51724137931 20 0 0 400
0 5 18 -124.13793103448 -65.51724137931 20 0 0 400
0 5 19 -131.03448275862 -65.51724137931 20 0 0 400
0 5 20 -137.93103448276 -65.51724137931 20 0 0 400
0 5 21 -144.8275862069 -65.51724137931 20 0 0 400
0 5 22 -151.72413793103 -65.51724137931 20 0 0 400
0 5 23 -158.62068965517 -65.51724137931 20 0 0 400
0 5 24 -165.51724137931 -65.51724137931 20 0 0 400
0 5 25 -172.41379310345 -65.51724137931 20 0 0 400
0 5 26 -179.31034482759 -65.51724137931 20 0 0 400
0 5 27 -186.20689655172 -65.51724137931 20 0 0 400
0 5 28 -193.10344827586 -65.51724137931 20 0 0 400
0 5 29 -200 -65.51724137931 20 0 0 400

0 6 0 0 -58.620689655172 20 0 0 400
0 6 1 -6.8965517241379 -58.620689655172 20 0 0 400
0 6 2 -13.793103448276 -58.620689655172 20 0 0 400
0 6 3 -20.689655172414 -58.620689655172 20 0 0 400
0 6 4 -27.586206896552 -58.620689655172 20 0 0 400
0 6 5 -34.48275862069 -58.620689655172 20 0 0 400
0 6 6 -41.379310344828 -58.620689655172 20 0 0 400
0 6 7 -48.275862068966 -58.620689655172 20 0 0 400
0 6 8 -55.172413793103 -58.620689655172 20 0 0 400
0 6 9 -62.068965517241 -58.620689655172 20 0 0 400
0 6 10 -68.965517241379 -58.620689655172 20 0 0 400
0 6 11 -75.862068965517 -58.620689655172 20 0 0 400
0 6 12 -82.758620689655 -58.620689655172 20 0 0 400
0 6 13 -89.655172413793 -58.620689655172 20 0 0 400
0 6 14 -96.551724137931 -58.620689655172 20 0 0 400
0 6 15 -103.44827586207 -58.620689655172 20 0 0 400
0 6 16 -110.34482758621 -58.620689655172 20 0 0 400
0 6 17 -117.24137931034 -58.620689655172 20 0 0 400
0 6 18 -124.13793103448 -58.620689655172 20 0 0 400
0 6 19 -131.03448275862 -58.620689655172 20 0 0 400
0 6 20 -137.93103448276 -58.620689655172 20 0 0 400
0 6 21 -144.8275862069 -58.620689655172 20 0 0 400
0 6 22 -151.72413793103 -58.620689655172 20 0 0 400
0 6 23 -158.62068965517 -58.620689655172 20 0 0 400
0 6 24 -165.51724137931 -58.620689655172 20 0 0 400
0 6 25 -172.41379310345 -58.620689655172 20 0 0 400
0 6 26 -179.31034482759 -58.620689655172 20 0 0 400
0 6 27 -186.20689655172 -58.620689655172 20 0 0 400
0 6 28 -193.10344827586 -58.620689655172 20 0 0 400
0 6 29 -200 -58.620689655172 20 0 0 400

0 7 0 0 -51.724137931034 20 0 0 400
0 7 1 -6.8965517241379 -51.724137931034 20 0 0 400
0 7 2 -13.793103448276 -51.724137931034 20 0 0 400
0 7 3 -20.689655172414 -51.724137931034 20 0 0 400
0 7 4 -27.586206896552 -51.724137931034 20 0 0 400
0 7 5 -34.48275862069 -51.724137931034 20 0 0 400
0 7 6 -41.379310344828 -51.724137931034 20 0 0 400
0 7 7 -48.275862068966 -51.724137931034 20 0 0 400
0 7 8 -55.172413793103 -51.724137931034 20 0 0 400
0 7 9 -62.068965517241 -51.724137931034 20 0 0 400
0 7 10 -68.965517241379 -51.724137931034 20 0 0 400
0 7 11 -75.862068965517 -51.724137931034 20 0 0 400
0 7 12 -82.758620689655 -51.724137931034 20 0 0 400
0 7 13 -89.655172413793 -51.724137931034 20 0 0 400
0 7 14 -96.551724137931 -51.724137931034 20 0 0 400
0 7 15 -103.44827586207 -51.724137931034 20 0 0 400
0 7 16 -110.34482758621 -51.724137931034 20 0 0 400
0 7 17 -117.24137931034 -51.724137931034 20 0 0 400
0 7 18 -124.13793103448 -51.724137931034 20 0 0 400
0 7 19 -131.03448275862 -51.724137931034 20 0 0 400
0 7 20 -137.93103448276 -51.724137931034 20 0 0 400
0 7 21 -144.8275862069 -51.724137931034 20 0 0 400
0 7 22 -151.72413793103 -51.724137931034 20 0 0 400
0 7 23 -158.62068965517 -51.724137931034 20 0 0 400
0 7 24 -165.51724137931 -51.724137931034 20 0 0 400
0 7 25 -172.41379310345 -51.724137931034 20 0 0 400
0 7 26 -179.31034482759 -51.724137931034 20 0 0 400
0 7 27 -186.20689655172 -51.724137931034 20 0 0 400
0 7 28 -193.10344827586 -51.724137931034 20 0 0 400
0 7 29 -200 -51.724137931034 20 0 0 400

0 8 0 0 -44.827586206897 20 0 0 400
0 8 1 -6.8965517241379 -44.827586206897 20 0 0 400
0 8 2 -13.793103448276 -44.827586206897 20 0 0 400
0 8 3 -20.689655172414 -44.827586206897 20 0 0 400
0 8 4 -27.586206896552 -44.827586206897 20 0 0 400
0 8 5 -34.48275862069 -44.827586206897 20 0 0 400
0 8 6 -41.379310344828 -44.827586206897 20 0 0 400
0 8 7 -48.275862068966 -44.827586206897 20 0 0 400
0 8 8 -55.172413793103 -44.827586206897 20 0 0 400
0 8 9 -62.068965517241 -44.827586206897 20 0 0 400
0 8 10 -68.965517241379 -44.827586206897 20 0 0 400
0 8 11 -75.862068965517 -44.827586206897 20 0 0 400
0 8 12 -82.758620689655 -44.827586206897 20 0 0 400
0 8 13 -89.655172413793 -44.827586206897 20 0 0 400
0 8 14 -96.551724137931 -44.827586206897 20 0 0 400
0 8 15 -103.44827586207 -44.827586206897 20 0 0 400
0 8 16 -110.34482758621 -44.827586206897 20 0 0 400
0 8 17 -117.24137931034 -44.827586206897 20 0 0 400
0 8 18 -124.13793103448 -44.827586206897 20 0 0 400
0 8 19 -131.03448275862 -44.827586206897 20 0 0 400
0 8 20 -137.93103448276 -44.827586206897 20 0 0 400
0 8 21 -144.8275862069 -44.827586206897 20 0 0 400
0 8 22 -151.72413793103 -44.827586206897 20 0 0 400
0 8 23 -158.62068965517 -44.827586206897 20 0 0 400
0 8 24 -165.51724137931 -44.827586206897 20 0 0 400
0 8 25 -172.41379310345 -44.827586206897 20 0 0 400
0 8 26 -179.31034482759 -44.827586206897 20 0 0 400
0 8 27 -186.20689655172 -44.827586206897 20 0 0 400
0 8 28 -193.10344827586 -44.827586206897 20 0 0 400
0 8 29 -200 -44.827586206897 20 0 0 400

0 9 0 0 -37.931034482759 20 0 0 400
0 9 1 -6.8965517241379 -37.931034482759 20 0 0 400
0 9 2 -13.793103448276 -37.931034482759 20 0 0 400
0 9 3 -20.689655172414 -37.931034482759 20 0 0 400
0 9 4 -27.586206896552 -37.931034482759 20 0 0 400
0 9 5 -34.48275862069 -37.931034482759 20 0 0 400
0 9 6 -41.379310344828 -37.931034482759 20 0 0 400
0 9 7 -48.275862068966 -37.931034482759 20 0 0 400
0 9 8 -55.172413793103 -37.931034482759 20 0 0 400
0 9 9 -62.068965517241 -37.931034482759 20 0 0 400
0 9 10 -68.965517241379 -37.931034482759 20 0 0 400
0 9 11 -75.862068965517 -37.931034482759 20 0 0 400
0 9 12 -82.758620689655 -37.931034482759 20 0 0 400
0 9 13 -89.655172413793 -37.931034482759 20 0 0 400
0 9 14 -96.551724137931 -37.931034482759 20 0 0 400
0 9 15 -103.44827586207 -37.931034482759 20 0 0 400
0 9 16 -110.34482758621 -37.931034482759 20 0 0 400
0 9 17 -117.24137931034 -37.931034482759 20 0 0 400
0 9 18 -124.13793103448 -37.931034482759 20 0 0 400
0 9 19 -131.03448275862 -37.931034482759 20 0 0 400
0 9 20 -137.93103448276 -37.931034482759 20 0 0 400
0 9 21 -144.8275862069 -37.931034482759 20 0 0 400
0 9 22 -151.72413793103 -37.931034482759 20 0 0 400
0 9 23 -158.62068965517 -37.931034482759 20 0 0 400
0 9 24 -165.51724137931 -37.931034482759 20 0 0 400
0 9 25 -172.41379310345 -37.931034482759 20 0 0 400
0 9 26 -179.31034482759 -37.931034482759 20 0 0 400
0 9 27 -186.20689655172 -37.931034482759 20 0 0 400
0 9 28 -193.10344827586 -37.931034482759 20 0 0 400
0 9 29 -200 -37.931034482759 20 0 0 400

0 10 0 0 -31.034482758621 20 0 0 400
0 10 1 -6.8965517241379 -31.034482758621 20 0 0 400
0 10 2 -13.793103448276 -31.034482758621 20 0 0 400
0 10 3 -20.689655172414 -31.034482758621 20 0 0 400
0 10 4 -27.586206896552 -31.034482758621 20 0 0 400
0 10 5 -34.48275862069 -31.034482758621 20 0 0 400
0 10 6 -41.379310344828 -31.034482758621 20 0 0 400
0 10 7 -48.275862068966 -31.034482758621 20 0 0 400
0 10 8 -55.172413793103 -31.034482758621 20 0 0 400
0 10 9 -62.068965517241 -31.034482758621 20 0 0 400
0 10 10 -68.965517241379 -31.034482758621 20 0 0 400
0 10 11 -75.862068965517 -31.034482758621 20 0 0 400
0 10 12 -82.758620689655 -31.034482758621 20 0 0 400
0 10 13 -89.655172413793 -31.034482758621 20 0 0 400
0 10 14 -96.551724137931 -31.034482758621 20 0 0 400
0 10 15 -103.44827586207 -31.034482758621 20 0 0 400
0 10 16 -110.34482758621 -31.034482758621 20 0 0 400
0 10 17 -117.24137931034 -31.034482758621 20 0 0 400
0 10 18 -124.13793103448 -31.034482758621 20 0 0 400
0 10 19 -131.03448275862 -31.034482758621 20 0 0 400
0 10 20 -137.93103448276 -31.034482758621 20 0 0 400
0 10 21 -144.8275862069 -31.034482758621 20 0 0 400
0 10 22 -151.72413793103 -31.034482758621 20 0 0 400
0 10 23 -158.62068965517 -31.034482758621 20 0 0 400
0 10 24 -165.51724137931 -31.034482758621 20 0 0 400
0 10 25 -172.41379310345 -31.034482758621 20 0 0 400
0 10 26 -179.31034482759 -31.034482758621 20 0 0 400
0 10 27 -186.20689655172 -31.034482758621 20 0 0 400
0 10 28 -193.10344827586 -31.034482758621 20 0 0 400
0 10 29 -200 -31.034482758621 20 0 0 400

0 11 0 0 -24.137931034483 20 0 0 400
0 11 1 -6.8965517241379 -24.137931034483 20 0 0 400
0 11 2 -13.793103448276 -24.137931034483 20 0 0 400
0 11 3 -20.689655172414 -24.137931034483 20 0 0 400
0 11 4 -27.586206896552 -24.137931034483 20 0 0 400
0 11 5 -34.48275862069 -24.137931034483 20 0 0 400
0 11 6 -41.379310344828 -24.137931034483 20 0 0 400
0 11 7 -48.275862068966 -24.137931034483 20 0 0 400
0 11 8 -55.172413793103 -24.137931034483 20 0 0 400
0 11 9 -62.068965517241 -24.137931034483 20 0 0 400
0 11 10 -68.965517241379 -24.137931034483 20 0 0 400
0 11 11 -75.862068965517 -24.137931034483 20 0 0 400
0 11 12 -82.758620689655 -24.137931034483 20 0 0 400
0 11 13 -89.655172413793 -24.137931034483 20 0 0 400
0 11 14 -96.551724137931 -24.137931034483 20 0 0 400
0 11 15 -103.44827586207 -24.137931034483 20 0 0 400
0 11 16 -110.34482758621 -24.137931034483 20 0 0 400
0 11 17 -117.24137931034 -24.137931034483 20 0 0 400
0 11 18 -124.13793103448 -24.137931034483 20 0 0 400
0 11 19 -131.03448275862 -24.137931034483 20 0 0 400
0 11 20 -137.93103448276 -24.137931034483 20 0 0 400
0 11 21 -144.8275862069 -24.137931034483 20 0 0 400
0 11 22 -151.72413793103 -24.137931034483 20 0 0 400
0 11 23 -158.62068965517 -24.137931034483 20 0 0 400
0 11 24 -165.51724137931 -24.137931034483 20 0 0 400
0 11 25 -172.41379310345 -24.137931034483 20 0 0 400
0 11 26 -179.31034482759 -24.137931034483 20 0 0 400
0 11 27 -186.20689655172 -24.137931034483 20 0 0 400
0 11 28 -193.10344827586 -24.137931034483 20 0 0 400
0 11 29 -200 -24.137931034483 20 0 0 400

0 12 0 0 -17.241379310345 20 0 0 400
0 12 1 -6.8965517241379 -17.241379310345 20 0 0 400
0 12 2 -13.793103448276 -17.241379310345 20 0 0 400
0 12 3 -20.689655172414 -17.241379310345 20 0 0 400
0 12 4 -27.586206896552 -17.241379310345 20 0 0 400
0 12 5 -34.48275862069 -17.241379310345 20 0 0 400
0 12 6 -41.379310344828 -17.241379310345 20 0 0 400
0 12 7 -48.275862068966 -17.241379310345 20 0 0 400
0 12 8 -55.172413793103 -17.241379310345 20 0 0 400
0 12 9 -62.068965517241 -17.241379310345 20 0 0 400
0 12 10 -68.965517241379 -17.241379310345 20 0 0 400
0 12 11 -75.862068965517 -17.241379310345 20 0 0 400
0 12 12 -82.758620689655 -17.241379310345 20 0 0 400
0 12 13 -89.655172413793 -17.241379310345 20 0 0 400
0 12 14 -96.551724137931 -17.241379310345 20 0 0 400
0 12 15 -103.44827586207 -17.241379310345 20 0 0 400
0 12 16 -110.34482758621 -17.241379310345 20 0 0 400
0 12 17 -117.24137931034 -17.241379310345 20 0 0 400
0 12 18 -124.13793103448 -17.241379310345 20 0 0 400
0 12 19 -131.03448275862 -17.241379310345 20 0 0 400
0 12 20 -137.93103448276 -17.241379310345 20 0 0 400
0 12 21 -144.8275862069 -17.241379310345 20 0 0 400
0 12 22 -151.72413793103 -17.241379310345 20 0 0 400
0 12 23 -158.62068965517 -17.241379310345 20 0 0 400
0 12 24 -165.51724137931 -17.241379310345 20 0 0 400
0 12 25 -172.41379310345 -17.241379310345 20 0 0 400
0 12 26 -179.31034482759 -17.241379310345 20 0 0 400
0 12 27 -186.20689655172 -17.241379310345 20 0 0 400
0 12 28 -193.10344827586 -17.241379310345 20 0 0 400
0 12 29 -200 -17.241379310345 20 0 0 400

0 13 0 0 -10.344827586207 20 0 0 400
0 13 1 -6.8965517241379 -10.344827586207 20 0 0 400
0 13 2 -13.793103448276 -10.344827586207 20 0 0 400
0 13 3 -20.689655172414 -10.344827586207 20 0 0 400
0 13 4 -27.586206896552 -10.344827586207 20 0 0 400
0 13 5 -34.48275862069 -10.344827586207 20 0 0 400
0 13 6 -41.379310344828 -10.344827586207 20 0 0 400
0 13 7 -48.275862068966 -10.344827586207 20 0 0 400
0 13 8 -55.172413793103 -10.344827586207 20 0 0 400
0 13 9 -62.068965517241 -10.344827586207 20 0 0 400
0 13 10 -68.965517241379 -10.344827586207 20 0 0 400
0 13 11 -75.862068965517 -10.344827586207 20 0 0 400
0 13 12 -82.758620689655 -10.344827586207 20 0 0 400
0 13 13 -89.655172413793 -10.344827586207 20 0 0 400
0 13 14 -96.551724137931 -10.344827586207 20 0 0 400
0 13 15 -103.44827586207 -10.344827586207 20 0 0 400
0 13 16 -110.34482758621 -10.344827586207 20 0 0 400
0 13 17 -117.24137931034 -10.344827586207 20 0 0 400
0 13 18 -124.13793103448 -10.344827586207 20 0 0 400
0 13 19 -131.03448275862 -10.344827586207 20 0 0 400
0 13 20 -137.93103448276 -10.344827586207 20 0 0 400
0 13 21 -144.8275862069 -10.344827586207 20 0 0 400
0 13 22 -151.72413793103 -10.344827586207 20 0 0 400
0 13 23 -158.62068965517 -10.344827586207 20 0 0 400
0 13 24 -165.51724137931 -10.344827586207 20 0 0 400
0 13 25 -172.41379310345 -10.344827586207 20 0 0 400
0 13 26 -179.31034482759 -10.344827586207 20 0 0 400
0 13 27 -186.20689655172 -10.344827586207 20 0 0 400
0 13 28 -193.10344827586 -10.344827586207 20 0 0 400
0 13 29 -200 -10.344827586207 20 0 0 400

0 14 0 0 -3.448275862069 20 0 0 400
0 14 1 -6.8965517241379 -3.448275862069 20 0 0 400
0 14 2 -13.793103448276 -3.448275862069 20 0 0 400
0 14 3 -20.689655172414 -3.448275862069 20 0 0 400
0 14 4 -27.586206896552 -3.448275862069 20 0 0 400
0 14 5 -34.48275862069 -3.448275862069 20 0 0 400
0 14 6 -41.379310344828 -3.448275862069 20 0 0 400
0 14 7 -48.275862068966 -3.448275862069 20 0 0 400
0 14 8 -55.172413793103 -3.448275862069 20 0 0 400
0 14 9 -62.068965517241 -3.448275862069 20 0 0 400
0 14 10 -68.965517241379 -3.448275862069 20 0 0 400
0 14 11 -75.862068965517 -3.448275862069 20 0 0 400
0 14 12 -82.758620689655 -3.448275862069 20 0 0 400
0 14 13 -89.655172413793 -3.448275862069 20 0 0 400
0 14 14 -96.551724137931 -3.448275862069 20 0 0 400
0 14 15 -103.44827586207 -3.448275862069 20 0 0 400
0 14 16 -110.34482758621 -3.448275862069 20 0 0 400
0 14 17 -117.24137931034 -3.448275862069 20 0 0 400
0 14 18 -124.13793103448 -3.448275862069 20 0 0 400
0 14 19 -131.03448275862 -3.448275862069 20 0 0 400
0 14 20 -137.93103448276 -3.448275862069 20 0 0 400
0 14 21 -144.8275862069 -3.448275862069 20 0 0 400
0 14 22 -151.72413793103 -3.448275862069 20 0 0 400
0 14 23 -158.62068965517 -3.448275862069 20 0 0 400
0 14 24 -165.51724137931 -3.448275862069 20 0 0 400
0 14 25 -172.41379310345 -3.448275862069 20 0 0 400
0 14 26 -179.31034482759 -3.448275862069 20 0 0 400
0 14 27 -186.20689655172 -3.448275862069 20 0 0 400
0 14 28 -193.10344827586 -3.448275862069 20 0 0 400
0 14 29 -200 -3.448275862069 20 0 0 400

0 15 0 0 3.448275862069 20 0 0 400
0 15 1 -6.8965517241379 3.448275862069 20 0 0 400
0 15 2 -13.793103448276 3.448275862069 20 0 0 400
0 15 3 -20.689655172414 3.448275862069 20 0 0 400
0 15 4 -27.586206896552 3.448275862069 20 0 0 400
0 15 5 -34.48275862069 3.448275862069 20 0 0 400
0 15 6 -41.379310344828 3.448275862069 20 0 0 400
0 15 7 -48.275862068966 3.448275862069 20 0 0 400
0 15 8 -55.172413793103 3.448275862069 20 0 0 400
0 15 9 -62.068965517241 3.448275862069 20 0 0 400
0 15 10 -68.965517241379 3.448275862069 20 0 0 400
0 15 11 -75.862068965517 3.448275862069 20 0 0 400
0 15 12 -82.758620689655 3.448275862069 20 0 0 400
0 15 13 -89.655172413793 3.448275862069 20 0 0 400
0 15 14 -96.551724137931 3.448275862069 20 0 0 400
0 15 15 -103.44827586207 3.448275862069 20 0 0 400
0 15 16 -110.34482758621 3.448275862069 20 0 0 400
0 15 17 -117.24137931034 3.448275862069 20 0 0 400
0 15 18 -124.13793103448 3.448275862069 20 0 0 400
0 15 19 -131.03448275862 3.448275862069 20 0 0 400
0 15 20 -137.93103448276 3.448275862069 20 0 0 400
0 15 21 -144.8275862069 3.448275862069 20 0 0 400
0 15 22 -151.72413793103 3.448275862069 20 0 0 400
0 15 23 -158.62068965517 3.448275862069 20 0 0 400
0 15 24 -165.51724137931 3.448275862069 20 0 0 400
0 15 25 -172.41379310345 3.448275862069 20 0 0 400
0 15 26 -179.31034482759 3.448275862069 20 0 0 400
